feature,rem vs. tum
original_firstorder_Entropy_idx1,0.7323428415343193
original_firstorder_90Percentile_idx12,0.7320794474577594
original_firstorder_RootMeanSquared_idx1,0.7297966987942405
original_firstorder_RootMeanSquared_idx11,0.7297771881219026
original_firstorder_90Percentile_idx5,0.7291430912709254
original_firstorder_90Percentile_idx4,0.727728567526437
original_firstorder_RobustMeanAbsoluteDeviation_idx12,0.7276212588285791
original_firstorder_RobustMeanAbsoluteDeviation_idx13,0.7274944394583838
original_firstorder_Entropy_idx7,0.7268408319350684
original_firstorder_90Percentile_idx22,0.7265579271861711
original_firstorder_RootMeanSquared_idx14,0.7262652671011042
original_firstorder_RootMeanSquared_idx18,0.7254555741990868
original_firstorder_RootMeanSquared_idx7,0.7241288484801187
original_firstorder_Entropy_idx10,0.7221582705740041
original_firstorder_90Percentile_idx19,0.7172123151363795
original_firstorder_RootMeanSquared_idx2,0.7171342724470284
original_firstorder_RootMeanSquared_idx12,0.7168903890428064
original_firstorder_RootMeanSquared_idx13,0.714558863698443
original_firstorder_90Percentile_idx21,0.7132516486518126
original_firstorder_Entropy_idx2,0.7130175205837592
original_firstorder_RootMeanSquared_idx22,0.7120517423030397
original_firstorder_InterquartileRange_idx22,0.7115151988137511
original_firstorder_InterquartileRange_idx18,0.7104518671713427
original_firstorder_Entropy_idx14,0.7077008623717174
original_firstorder_RootMeanSquared_idx3,0.7072813829164553
original_firstorder_90Percentile_idx20,0.7058083271549538
original_firstorder_RootMeanSquared_idx6,0.7037987279041636
original_firstorder_RobustMeanAbsoluteDeviation_idx16,0.703096343700004
original_firstorder_InterquartileRange_idx21,0.7025598002107152
original_firstorder_RobustMeanAbsoluteDeviation_idx17,0.7000136574706364
original_firstorder_Entropy_idx6,0.6993112732664768
original_firstorder_Entropy_idx11,0.6986869317516682
original_firstorder_RootMeanSquared_idx19,0.6985893783899793
original_firstorder_RootMeanSquared_idx4,0.6966285558200336
original_firstorder_InterquartileRange_idx19,0.6957603309010029
original_firstorder_Entropy_idx13,0.6938677956842394
original_firstorder_InterquartileRange_idx20,0.6932824755141063
original_firstorder_RootMeanSquared_idx5,0.692882506731182
original_firstorder_Entropy_idx16,0.692872751395013
original_firstorder_RobustMeanAbsoluteDeviation_idx23,0.6928239747141686
original_firstorder_RootMeanSquared_idx21,0.6912533655909783
original_firstorder_Entropy_idx3,0.6902778319740899
original_firstorder_Entropy_idx17,0.6870195496936824
original_firstorder_Entropy_idx12,0.6847563117025013
original_firstorder_Entropy_idx23,0.6845709603152925
original_firstorder_Energy_idx8,0.6842880555663948
original_firstorder_Energy_idx16,0.6823662543411246
original_firstorder_RootMeanSquared_idx20,0.6822199242985914
original_firstorder_Entropy_idx5,0.6810200179498186
original_firstorder_Entropy_idx4,0.6795664728606547
original_firstorder_Energy_idx9,0.6794786748351348
original_firstorder_Variance_idx20,0.6777617356694111
original_firstorder_Energy_idx15,0.6732645256955555
original_firstorder_Energy_idx17,0.6717134272447028
original_firstorder_Energy_idx23,0.6711085964022321
original_firstorder_RobustMeanAbsoluteDeviation_idx18,0.6705525422406056
original_firstorder_RobustMeanAbsoluteDeviation_idx22,0.6677917821048114
original_firstorder_Variance_idx19,0.666387013696492
original_firstorder_Energy_idx10,0.6649042025988215
original_firstorder_Variance_idx21,0.6629043586842003
original_firstorder_MeanAbsoluteDeviation_idx1,0.6597631404378195
original_firstorder_MeanAbsoluteDeviation_idx0,0.6583095953486557
original_firstorder_RobustMeanAbsoluteDeviation_idx21,0.6580754672806024
original_firstorder_Entropy_idx18,0.6566024115191009
original_firstorder_Energy_idx0,0.655500058532017
original_firstorder_Entropy_idx22,0.6540074920981778
original_firstorder_Energy_idx14,0.6516857220899832
original_firstorder_MeanAbsoluteDeviation_idx2,0.6516174347368011
original_firstorder_Energy_idx11,0.6515003707027744
original_firstorder_RobustMeanAbsoluteDeviation_idx19,0.6507199438092637
original_firstorder_Energy_idx1,0.6505736137667304
original_firstorder_RobustMeanAbsoluteDeviation_idx20,0.6479299176649628
original_firstorder_Energy_idx18,0.6468665860225543
original_firstorder_MeanAbsoluteDeviation_idx7,0.6456666796737816
original_firstorder_Energy_idx7,0.6454520622780661
original_firstorder_Energy_idx22,0.6420669606274632
original_firstorder_Energy_idx13,0.6393159558278378
original_firstorder_Energy_idx12,0.6388281890193936
original_firstorder_Entropy_idx21,0.6386038162875092
original_firstorder_Energy_idx2,0.6384769969173137
original_firstorder_Variance_idx22,0.6339114995902759
original_firstorder_MeanAbsoluteDeviation_idx9,0.6332188707222851
original_firstorder_MeanAbsoluteDeviation_idx3,0.6329359659733875
original_firstorder_Entropy_idx19,0.6299605884418776
original_firstorder_Variance_idx18,0.6293850236079135
original_firstorder_MeanAbsoluteDeviation_idx8,0.6268388808678347
original_firstorder_Energy_idx3,0.6263413587232216
original_firstorder_MeanAbsoluteDeviation_idx6,0.6257072618722441
original_firstorder_Energy_idx6,0.6245366215319781
original_firstorder_Energy_idx21,0.6226050649705388
original_firstorder_MeanAbsoluteDeviation_idx10,0.6219124361025481
original_firstorder_Entropy_idx20,0.6216978187068326
original_firstorder_Energy_idx19,0.6215612440004683
original_firstorder_MeanAbsoluteDeviation_idx4,0.6172786514223281
original_firstorder_MeanAbsoluteDeviation_idx15,0.6135716236781519
original_firstorder_MeanAbsoluteDeviation_idx5,0.612635111405939
original_firstorder_Energy_idx4,0.6124595153548991
original_firstorder_Energy_idx5,0.6111132789635931
original_firstorder_Energy_idx20,0.6097475318999492
original_firstorder_Variance_idx23,0.5999921957310649
original_firstorder_MeanAbsoluteDeviation_idx11,0.59872400202911
original_firstorder_Variance_idx16,0.5957974011784446
original_firstorder_Variance_idx17,0.5926171615873883
original_firstorder_MeanAbsoluteDeviation_idx14,0.5916416279704998
original_firstorder_MeanAbsoluteDeviation_idx12,0.5828228040738284
original_firstorder_MeanAbsoluteDeviation_idx13,0.580071799274203
original_firstorder_Variance_idx1,0.5546884145627657
original_firstorder_Variance_idx0,0.5504253326569633
original_firstorder_Variance_idx2,0.5470499863425293
original_firstorder_Variance_idx13,0.5455476645725211
original_firstorder_Variance_idx12,0.5427381277558825
original_firstorder_MeanAbsoluteDeviation_idx17,0.5389628126585242
original_firstorder_MeanAbsoluteDeviation_idx16,0.5376946189565692
original_firstorder_Variance_idx7,0.5357142857142857
original_firstorder_MeanAbsoluteDeviation_idx20,0.535519178990908
original_firstorder_MeanAbsoluteDeviation_idx23,0.531295118429781
original_firstorder_Variance_idx3,0.530300074140555
original_firstorder_Variance_idx14,0.5287879970343778
original_firstorder_MeanAbsoluteDeviation_idx19,0.5263686736644945
original_firstorder_MeanAbsoluteDeviation_idx21,0.522603113903305
original_firstorder_Variance_idx11,0.5212081008311547
original_firstorder_Variance_idx9,0.5154231864830062
original_firstorder_Variance_idx6,0.5122917235727943
original_firstorder_Variance_idx4,0.508360323096734
original_firstorder_Variance_idx15,0.5063995005267882
original_firstorder_MeanAbsoluteDeviation_idx18,0.5058141803566552
original_firstorder_Variance_idx8,0.5045264759823623
original_firstorder_Variance_idx10,0.5024973660592345
original_firstorder_MeanAbsoluteDeviation_idx22,0.5009950442892263
original_firstorder_Variance_idx5,0.5002926600850666
