diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,scan_id,group,class,mask size
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},74d397c1e09c95bd6eb75e554414adff53d19cd0,2D,"(1.0, 1.0)","(512, 512)",495.871395111084,0.0,1977.0,839f3fbe12bbee4923e3f28cbf7134764ecc611b,"(1.0, 1.0)","(512, 512)","(134, 262, 30, 36)",747,1,"(147.6211512717537, 280.52744310575633)","(147.6211512717537, 280.52744310575633)",1096.0,1128.4,924301079.0,1.2235327790789436,17.0,2.9583422563889554,1146.0,10.12704096170492,1112.2904953145917,1113.0,1072.0,74.0,7.169131836322969,1112.3627295243245,-0.200745777351952,0.5189790845667364,160.69606762614936,9.223992560733798,3.0532137868673948,-0.13811462627507526,0.9484108316282753,0.3027819846452055,0.5156653696824753,0.2992247693034859,0.8869420027865782,0.21153371089360337,0.850980484571877,0.850743336882429,0.9822520694092536,0.9402736199840269,-0.19037684911769837,0.5986831888480764,0.2961122058794812,3.0104116055230374,0.3321434601527795,2.1921351059871172,0.5350790376614013,0.5449004610703071,6.020823211046075,1.8793379387119553,0.3127982040683702,94.19429824568434,0.37810633625864243,0.5032322303971734,9.834622017798635,16.44591289148611,149.09428579000462,1.9714567972805992,0.13095302657137933,3.997947033610984,53.8403805500715,0.21164830162970594,0.33366800535475233,7.05055471267398,0.43072767087569785,4.384189900814411,0.0597172855427654,18.42105263157895,0.48476454293628807,1.0083102493074791,11.31578947368421,7022.921052631579,62991.92105263158,791.2512792397661,0.15259502923976606,5.947368421052632,0.15650969529085873,0.3761124972508016,4.0820535318589615,0.07225635232937289,4.026707198797087,0.050870147255689425,6636.488227146814,6.3880980463980475,0.011993457842837037,1.9359059135785286,0.014912996267954512,0.06982154148436236,3.8990466795215633,108.94645247657296,0.14584531790705885,4.02051938230387,387.6773761713521,0.3184285558118238,9.398929049531459,44.09772423025435,401.0107095046854,5.347547597798602,0.12493492488472407,0.05346515186470245,0.5390399580180132,0.008118186845004665,521-n2-085,5,n2,747
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},138e3654c4329a250bdf928f2433ec81e0546a40,2D,"(1.0, 1.0)","(512, 512)",497.577579498291,0.0,1822.0,6fd4c6c766f2030e89351ae9692ff896c2d4cdec,"(1.0, 1.0)","(512, 512)","(277, 145, 86, 70)",4553,1,"(319.6881177245772, 179.77531298045244)","(319.6881177245772, 179.77531298045244)",1015.0,1042.0,4814336043.0,1.108125094556406,14.0,2.9149979312622634,1072.0,8.487005065989752,1028.244454206018,1028.0,996.0,76.0,6.120630259580779,1028.2989097070997,0.06495764612527212,0.5044231232424766,111.99009937814671,7.1568523135669295,1.4948665954568585,-0.13966268173937466,0.8160790128267471,0.29145795644027955,0.47368719006342913,0.28887137258190754,0.8698118276037006,0.20602241888599232,0.8559954110187751,0.8558229720948834,0.9829010599245431,0.9423119449455643,-0.16643965192558124,0.5429823667842121,0.28660811170583195,2.6506031420635185,0.3075964847510652,2.0342697546381165,0.47583693720962517,0.46411928039091993,5.301206284127037,1.7351017481799964,0.2768842423167567,613.2724840140986,0.445485631094436,0.36149994654088535,7.182561366218408,20.50512086907511,155.41780281530714,3.1106373423766103,0.17323212883887526,4.114364872525036,257.79733484862425,0.18256680921389684,0.3021634087414891,8.722207185182679,0.3774923528429114,2.7795212047473523,0.06874621026981186,43.87931034482759,0.37826991676575505,0.9716854934601664,8.439655172413794,65088.49137931035,559655.4827586206,7958.971443965517,0.21018917624521072,18.551724137931036,0.15992865636147444,0.3905416610770532,3.59908308848345,0.09541311684245625,4.663149530538805,0.025477707006369428,63547.92887931034,46.89624698608197,0.0017481752429002512,1.8559445479650296,0.012669605286348173,0.00989735571035309,3.8044707967233578,716.1522073358225,0.15729238026264497,3.5508711151173658,2296.638480122996,0.27639752976016324,7.304195036239842,46.88271469360861,347.76191522073356,7.310892390853406,0.16260493691583083,0.041153178775638594,0.3174217623574798,0.00771935012223495,521-c1-092,5,c1,4553
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},fdead9d8a3e992047ac740652482a34144dbcd13,2D,"(1.0, 1.0)","(512, 512)",485.0613822937012,0.0,1712.0,5345e9b7963145309c39e085b144cbcf4667c6d0,"(1.0, 1.0)","(512, 512)","(176, 223, 21, 21)",324,1,"(185.5462962962963, 233.15432098765433)","(185.5462962962963, 233.15432098765433)",1034.0,1059.0,355044951.0,1.025056354202458,13.0,2.948374027362551,1073.0,7.677354823959763,1046.7685185185185,1047.0,1018.0,55.0,5.582535085765205,1046.8131399633844,0.1573567607429571,0.5191091297058374,93.41863854595334,5.738105465836687,0.920164625015676,0.1966033236695442,0.7154729652410303,0.29387298798139205,0.41778156602571653,0.29387298798139205,0.8697028482423688,0.20637761690501483,0.853063506009304,0.853063506009304,0.9706127012018608,0.926531753004652,-0.13374690865941924,0.48285280356295546,0.29387298798139205,2.3733298671164045,0.31204336579377334,1.919810320267253,0.4217472986086186,0.46134101464753985,4.746659734232809,1.6259373322858617,0.25233648830560557,54.181584421402974,0.48018236860451435,0.29486593131719774,6.080833973374296,13.323023873527905,74.62882184459806,2.756039875440917,0.21016980642316663,3.646177239137639,23.71039266513057,0.20721801554746505,0.3479938271604938,4.735082418915363,0.41889503976065084,2.5977461435576914,0.09707878827608511,6.125,0.3828125,0.58984375,5.9375,2080.25,10186.0625,468.3802083333333,0.3211805555555556,3.0,0.1875,0.4085637319811553,2.1287198516542905,0.21340579622502023,3.4056390622295623,0.04938271604938271,1670.1875,9.212319921639544,0.022259679742292843,1.0982732069756285,0.02411881170106595,0.0675845939969478,3.8326035827638116,47.04320987654321,0.1451950922115531,3.903939948178631,168.19135802469137,0.250904968754763,5.854938271604938,42.54320987654321,240.63888888888889,8.684585048010975,0.20464677640603568,0.055753243112517066,0.32236137793594805,0.017351472354138777,521-c2-076,5,c2,324
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8119c2b5917f1866377ef223d834269121f8ba99,2D,"(1.0, 1.0)","(512, 512)",499.05208587646484,0.0,1821.0,716110cfab589b6af6457bc11dd5f71a782774c7,"(1.0, 1.0)","(512, 512)","(175, 165, 61, 64)",2468,1,"(207.62277147487845, 194.02350081037278)","(207.62277147487845, 194.02350081037278)",1049.0,1086.3000000000002,2810079681.0,1.4415083578600074,20.0,3.8402519726194617,1140.0,11.767835753068777,1066.9509724473257,1066.0,1027.0,113.0,8.196351985081602,1067.05483906808,0.6100989365729593,0.4476514950523918,221.65197231204473,5.0249356566165435,8.037288011001651,0.9428254455860772,1.400798265878719,0.3239538369980825,0.6238723944226069,0.31788662326304523,0.9171246031409925,0.22131358854432964,0.8420678906576503,0.8416634097419811,0.9875885172539334,0.9471633535927075,-0.24855843465545974,0.7061032249584533,0.31257781124488754,2.180759564936707,0.26941507960941274,2.48863181199522,0.6918052135383014,0.4695827385598115,4.361519129873414,2.1481053562349297,0.43118802571920045,282.64590054187715,0.3417043022910634,0.6583385223315903,5.627276292438895,17.54478095801841,84.6121861742987,4.633321152744786,0.33510486899125014,4.287360067198621,188.45110401651613,0.22352512749656356,0.33529173419773095,8.255407682656045,0.44600830442508665,2.6020014606358908,0.16957483521883016,31.831683168316832,0.3151651798843251,1.3543770218606022,6.099009900990099,21538.257425742573,89829.59405940594,5329.039689218922,0.506034103410341,16.18811881188119,0.16027840407803157,0.3954414133623894,2.525154886585342,0.19860285253766907,4.766453192636292,0.04092382495948136,20941.156749338297,20.942394489437174,0.0038842148367784863,3.3234074521268626,0.012783602932134455,0.04361970095766299,4.175240157359941,358.34846029173417,0.14519791746018404,3.962297308301527,1104.8038897893032,0.44508690164412423,5.266207455429497,43.87520259319287,219.3918152350081,11.709869777597694,0.29407898883486405,0.051052822117051394,0.2997266652736789,0.019744853575211208,521-hem-088,5,hem,2468
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},b8f121a7a64b33a9559efcf99df15fac948d53ff,2D,"(1.0, 1.0)","(512, 512)",497.2784843444824,0.0,1804.0,04a010769dfee3f1737d7cedef4db9abccc1a204,"(1.0, 1.0)","(512, 512)","(92, 224, 30, 30)",660,1,"(107.24848484848485, 237.6060606060606)","(107.24848484848485, 237.6060606060606)",1054.0,1085.0,754591013.0,1.2029956832406667,17.0,2.9630629814994416,1109.0,9.678209366391187,1069.1924242424243,1069.0,1036.0,73.0,6.938731138545954,1069.2612948511073,0.1878000098348665,0.5045408631772268,147.2766092745638,5.256333681951389,2.436852583710385,0.2942149645310074,0.8787352823131376,0.33979004770871624,0.4425279539162493,0.33496413885054926,0.9221466713727435,0.22333062606143927,0.8333222487177532,0.833000521460542,0.9800975132322784,0.9331680358584957,-0.14679934481201856,0.5185440673190733,0.33074146859965325,2.2630848308825313,0.3062307553377666,2.199137864421691,0.4488752326010951,0.4939495911699069,4.5261696617650635,1.8475475544596935,0.3046313325054634,98.96863742269346,0.4049011297371221,0.45797886470717447,6.1657859589731885,14.236982408797074,68.68217863259224,3.388303141771261,0.25021456499747224,3.78569571403927,60.60529763723245,0.23855833758625455,0.36969696969696975,6.06567607040318,0.4547856394007929,3.0326269675895494,0.12429661524181225,14.647058823529411,0.43079584775086505,1.0112456747404843,7.5588235294117645,5359.235294117647,22016.558823529413,1326.3412990196077,0.34477124183006536,4.0588235294117645,0.11937716262975778,0.2768830880688979,2.3158848753333423,0.10096383918718889,4.278351811711306,0.051515151515151514,4982.418685121106,9.218897678079498,0.011833400575678714,1.9491285810452859,0.01595068058986935,0.06361427534631282,3.80964504080499,95.65454545454546,0.14493112947658401,3.7557759412304867,332.9969696969697,0.3121464646464646,5.525757575757575,40.266666666666666,201.48333333333332,9.318823653198654,0.2384574915824916,0.05325884005397894,0.3566823373569405,0.015411567270239557,521-met-101,5,met,660
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},7b7098f022ad668a2f52ed75e22801a2315c1b67,2D,"(1.0, 1.0)","(512, 512)",502.09035873413086,0.0,1744.0,91c698835689d610e5464c02bbac061964f92fa6,"(1.0, 1.0)","(512, 512)","(145, 210, 24, 38)",736,1,"(157.17934782608697, 229.60190217391303)","(157.17934782608697, 229.60190217391303)",1108.0,1135.0,925295277.0,1.10439830400463,14.0,2.9675185802087443,1154.0,8.492468100189038,1121.1970108695652,1120.0,1087.0,67.0,6.062918759297992,1121.2469263444857,0.16995192939564438,0.5073842155009451,111.93265410857751,5.7333098769533155,1.4930622191933354,0.25524694877195797,0.8127005272001329,0.2888563724373858,0.47553947103643157,0.2888563724373858,0.860115107821431,0.2034153635479181,0.8555718137813071,0.8555718137813071,0.9830084486801538,0.9422287255125228,-0.16978268253396267,0.5487216656678696,0.2888563724373858,2.366927925310348,0.3104514390240888,2.0225039928120907,0.47856818866742634,0.46783051951677435,4.733855850620696,1.733647620374706,0.27538922490937967,108.35468096380004,0.4498547938390455,0.35669748073122787,6.228835104278929,15.642631985719033,85.44518699452314,3.3247938382774076,0.21806165041692405,3.9065369000577963,47.905541272306436,0.19338854395912147,0.32710597826086957,5.6175772085518,0.3870566442847692,2.4963886606555734,0.09550773679489093,6.523809523809524,0.31065759637188206,0.9841269841269842,6.428571428571429,10838.666666666666,52057.80952380953,2468.9206349206347,0.3869047619047619,3.6666666666666665,0.1746031746031746,0.24915708323990873,1.0780606505330437,0.1527851984964301,3.7849418274376383,0.028532608695652172,9610.331065759638,9.608809247917012,0.011094492979660957,1.7833535720951104,0.012278985539415366,0.06262671500880622,3.7825592408359126,113.1875,0.15378736413043478,3.518955281190926,373.4347826086956,0.27501772211720227,5.864130434782608,44.26358695652174,247.3179347826087,9.186141304347826,0.20988073671497584,0.0408229167522484,0.243217232935344,0.011668520432458971,522-n1-097,5,n1,736
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},59e630f4e349ad25884a7b83dc6c793dd99d0658,2D,"(1.0, 1.0)","(512, 512)",497.88451385498047,0.0,1824.0,28b82cd524ec53a33b464d8142111e1b0f35957f,"(1.0, 1.0)","(512, 512)","(276, 144, 87, 72)",4598,1,"(318.7548934319269, 180.54045237059591)","(318.7548934319269, 180.54045237059591)",1014.0,1042.0,4857904369.0,1.1252224957984243,14.0,2.9271162161104853,1068.0,8.702138778117305,1027.816659417138,1028.0,990.0,78.0,6.234883548130659,1027.8742754336756,-0.05750352034675134,0.50192492490163,118.44072289879237,7.068640435132486,1.6180659132141992,-0.20570713153258258,0.8204474184508606,0.30986000133833685,0.4517492134406774,0.30662970371245896,0.8915211303600599,0.21306165805243418,0.8472235310814167,0.8470081779063583,0.9818299463499661,0.9387817358450374,-0.15213509906976422,0.520305687020071,0.3038031932898158,2.6345765283102116,0.2993448567879705,2.0806980085740294,0.45259626143578985,0.45361956662894876,5.269153056620425,1.7615640466838673,0.28257685494729934,651.5038716428695,0.4435297947361182,0.3688813550442544,7.011788321184602,18.556077434909934,141.52542812334536,2.8017895747964365,0.18302658783449563,4.041619979064876,293.7220221659319,0.1938345729199784,0.31921487603305787,7.873232126111795,0.3871757804722804,2.7163473839812577,0.07784601970142314,47.266666666666666,0.35012345679012347,1.022002743484225,7.859259259259259,54795.76296296297,477452.05185185187,6525.509413580247,0.25020576131687244,24.274074074074075,0.1798079561042524,0.3809832557989406,3.4110731739541684,0.0979993844838428,4.651807150333459,0.0293605915615485,53635.72982167352,49.90598867049776,0.0016501277241718964,1.9197608766652352,0.013590453194809603,0.00933967345217685,3.8277394347144416,714.4162679425838,0.15537543887398514,3.4515509797648276,2307.8508046976945,0.28223728909121554,7.233797303175294,45.00608960417573,333.8340582862114,7.037511780484269,0.16682827074573486,0.04332158476781398,0.32515840230659954,0.008738897197429102,522-c1-092,5,c1,4598
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},9501cbebb873ba0933094a710a6a996174910c0c,2D,"(1.0, 1.0)","(512, 512)",498.87086486816406,0.0,1803.0,44faaf666f8bdb2d8ea1e84cb8689767a178e16b,"(1.0, 1.0)","(512, 512)","(174, 165, 61, 64)",2410,1,"(207.09377593360995, 193.89460580912862)","(207.09377593360995, 193.89460580912862)",1050.0,1087.0,2747111330.0,1.4143205746368748,19.0,4.32557006770456,1136.0,11.617704929322835,1067.5452282157676,1066.0,1021.0,115.0,7.933233593034486,1067.6517315665312,0.7994223131949598,0.46644479261720695,227.40563075704617,10.527749645428518,8.363990423004381,1.0958458716492832,1.3629134028381684,0.30765876121038677,0.6309473026996993,0.29990099656061414,0.899976958894894,0.21627356195525185,0.8513424624946551,0.8508252781846701,0.991716348742894,0.957295532002944,-0.2560141479736875,0.7070712822900123,0.29311295249206315,3.2037348116225037,0.2974078660267267,2.4214396500216884,0.6972769982209539,0.50484977961736,6.4074696232450075,2.0943773976876128,0.41764304101213884,258.1003125699823,0.33753066229755657,0.6820178667731213,11.487392638463872,21.215360669942882,213.32153622003838,2.2927701942338423,0.11542715572189838,4.36235836767235,173.46718012181378,0.22275973694260218,0.31742738589211617,10.87554694695092,0.45019462929292237,5.3407640641330065,0.05498258039097443,36.74311926605505,0.3370928373032573,1.3285077013719384,11.935779816513762,21420.5871559633,196794.88990825688,2357.5744342507646,0.14518858307849133,18.394495412844037,0.16875683864994528,0.39568321463342504,4.298441494656162,0.06106582495162483,4.577862451490093,0.045228215767634854,20931.730999074156,9.49429529759711,0.004251727549424649,4.215097508626031,0.007761339664432846,0.06385656188960118,4.086752590077191,356.00829875518673,0.1477212857905339,4.158819579552694,1124.131950207469,0.43531981198670816,10.811203319502075,45.897925311203316,475.0643153526971,4.925030889810973,0.11016505301982481,0.05061739346114963,0.5727993543583101,0.006495865235554076,522-hem-088,5,hem,2410
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},19a3bd399683c5f11a86cc9187b165aa0bd2a55b,2D,"(1.0, 1.0)","(512, 512)",497.7852096557617,0.0,1802.0,40551dab2a841ed50499c2dba5dcb2636ef82916,"(1.0, 1.0)","(512, 512)","(91, 223, 29, 28)",636,1,"(105.87421383647799, 236.68710691823898)","(105.87421383647799, 236.68710691823898)",1054.0,1082.5,725377384.0,1.1544603579499195,16.0,2.6131058937268223,1095.0,9.24442268897591,1067.8962264150944,1068.0,1037.0,58.0,6.650911188004612,1067.956215388731,-0.08323254609509516,0.5120891183101934,128.12759582295004,5.067851722830113,2.1948840831657592,0.06594717816061221,0.8571086460780181,0.28952698656184295,0.49474091429488065,0.28785474575916736,0.8652972897622051,0.20485110779215032,0.8563513339208622,0.8562398512006838,0.9711244816885546,0.9281199256003418,-0.18150333872790464,0.5717055508216773,0.28639153505682624,2.2194461962867664,0.32870747440599346,2.0760921176738747,0.4995670817791731,0.5220783165577847,4.438892392573533,1.7818070876734784,0.28665890815996525,87.2501573677803,0.41976429952186134,0.41195312630439573,5.843840187237895,17.564444550435468,82.87511339908296,4.311278197014386,0.2623453255816669,3.87214205093297,43.155902686539804,0.20302163258741746,0.32665094339622647,7.530123917716236,0.39177375023308847,2.4195707206462513,0.11080741531500515,10.478260869565217,0.4555765595463138,0.7485822306238186,6.260869565217392,7368.869565217391,30355.08695652174,1828.0157004830917,0.3611111111111111,2.3043478260869565,0.1001890359168242,0.18643624720764915,0.40118614085693793,0.14395587536955717,3.9361804341297493,0.036163522012578615,6604.2268431001885,15.314389184877497,0.013125654283425237,0.8961682370846272,0.0268225332664416,0.034916235214180906,3.763548026581361,95.70754716981132,0.15048356473240773,3.617687195917883,325.688679245283,0.2927569123056841,5.312893081761007,44.40880503144654,218.21540880503144,10.8104035639413,0.2502183787561146,0.04130071190484113,0.21987117510351456,0.013876031028061378,522-met-101,5,met,636
3.1.0a2,1.26.4,2.4.1,1.6.0,3.9.21,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},fe0b88b097aec6e79667696e195cb789765e771f,2D,"(1.0, 1.0)","(512, 512)",502.09016036987305,0.0,1803.0,6411666054ca7809f8bb04dece5e9dadb8b6592f,"(1.0, 1.0)","(512, 512)","(144, 208, 24, 41)",844,1,"(155.03317535545023, 228.53080568720378)","(155.03317535545023, 228.53080568720378)",1107.3,1135.0,1060755401.0,1.1357610391133652,15.25,3.0123617002910335,1164.0,8.718503627501626,1121.027251184834,1121.0,1090.0,74.0,6.305259073633036,1121.0794777791762,0.08808863702156323,0.49503605040318044,117.09759860515263,5.7902014120831655,1.5422251177655206,0.13338303085570763,0.8068251621615894,0.3434776321197485,0.40303735235115934,0.33589707976071514,0.9384530700048854,0.22891841207752905,0.8333148855128146,0.8328095153555458,0.9799292078581153,0.9330732691264915,-0.11953930188581702,0.4747808495060811,0.32926409644656096,2.382090982772187,0.2796353435389673,2.1411574109354947,0.4092806043790024,0.4206746248855051,4.764181965544374,1.7807614483542977,0.28757569857033444,138.91494748753433,0.45000211347191726,0.3560532954764881,6.123817635075504,12.769936609105025,71.23565405679199,2.69155886927115,0.22406921469109392,3.767156116032221,72.52608836354769,0.23055125058810808,0.365521327014218,4.962032643706089,0.4499860729249917,2.759173200310308,0.11298426213172687,10.2,0.34,0.9433333333333334,6.233333333333333,8218.6,35703.066666666666,1977.2356481481481,0.3976851851851852,4.266666666666667,0.14222222222222222,0.34733882721374393,1.8606783481501687,0.2010572149711621,4.069576746316388,0.035545023696682464,7427.115555555555,13.006851361943953,0.008344763204396605,2.0884718450042845,0.014968533981868226,0.046909097977776246,3.9021591726593594,122.8436018957346,0.1455492913456571,3.6103636486152606,417.81042654028437,0.28635924619842323,5.924170616113744,40.5260663507109,232.41232227488152,8.29551737756714,0.21145997893628227,0.04947651093964003,0.29448928600534474,0.015144176341974487,523-n1-097,5,n1,844
